"Block"	"Trial"	"FaceFilename"	"WordFilename"	"FaceRace"	"Fix"	"WordValence"	"Condition"	"RT"	"Key"	"Error"	"Subno"	"Congruent"
2	10	"C:\Hannah's FYP\Black17_neu.jpg"	"smile"	"Black"	"nose"	"Pos"	132	548	2	0	14	"Incon"
2	11	"C:\Hannah's FYP\Black15_neu.jpg"	"vomit"	"Black"	"eyes"	"Neg"	121	735	1	0	14	"Con"
2	12	"C:\Hannah's FYP\White6_neu.jpg"	"sewage"	"White"	"forehead"	"Neg"	211	795	1	0	14	"Incon"
2	13	"C:\Hannah's FYP\White15_neu.jpg"	"despair"	"White"	"eyes"	"Neg"	221	603	1	0	14	"Incon"
2	14	"C:\Hannah's FYP\White10_neu.jpg"	"joy"	"White"	"eyes"	"Pos"	222	459	2	0	14	"Con"
2	15	"C:\Hannah's FYP\White16_neu.jpg"	"success"	"White"	"eyes"	"Pos"	222	650	2	0	14	"Con"
2	16	"C:\Hannah's FYP\Black9_neu.jpg"	"love"	"Black"	"eyes"	"Pos"	122	705	2	0	14	"Incon"
2	17	"C:\Hannah's FYP\Black13_neu.jpg"	"poison"	"Black"	"eyes"	"Neg"	121	533	1	0	14	"Con"
2	18	"C:\Hannah's FYP\Black20_neu.jpg"	"disgust"	"Black"	"nose"	"Neg"	131	517	1	0	14	"Con"
2	19	"C:\Hannah's FYP\White1_neu.jpg"	"despair"	"White"	"forehead"	"Neg"	211	568	1	0	14	"Incon"
2	20	"C:\Hannah's FYP\Black24_neu.jpg"	"paradise"	"Black"	"nose"	"Pos"	132	655	2	0	14	"Incon"
2	21	"C:\Hannah's FYP\Black2_neu.jpg"	"despair"	"Black"	"forehead"	"Neg"	111	845	1	0	14	"Con"
2	22	"C:\Hannah's FYP\Black13_neu.jpg"	"vacation"	"Black"	"eyes"	"Pos"	122	612	2	0	14	"Incon"
2	23	"C:\Hannah's FYP\Black12_neu.jpg"	"cockroach"	"Black"	"eyes"	"Neg"	121	572	1	0	14	"Con"
2	24	"C:\Hannah's FYP\White12_neu.jpg"	"vacation"	"White"	"eyes"	"Pos"	222	614	2	0	14	"Con"
2	25	"C:\Hannah's FYP\Black7_neu.jpg"	"despair"	"Black"	"forehead"	"Neg"	111	868	1	0	14	"Con"
2	26	"C:\Hannah's FYP\Black18_neu.jpg"	"garbage"	"Black"	"nose"	"Neg"	131	473	1	0	14	"Con"
2	27	"C:\Hannah's FYP\Black3_neu.jpg"	"garbage"	"Black"	"forehead"	"Neg"	111	557	1	0	14	"Con"
2	28	"C:\Hannah's FYP\Black16_neu.jpg"	"despair"	"Black"	"eyes"	"Neg"	121	432	1	0	14	"Con"
2	29	"C:\Hannah's FYP\White9_neu.jpg"	"cockroach"	"White"	"eyes"	"Neg"	221	416	1	0	14	"Incon"
2	30	"C:\Hannah's FYP\White17_neu.jpg"	"vomit"	"White"	"nose"	"Neg"	231	569	1	0	14	"Incon"
2	31	"C:\Hannah's FYP\White23_neu.jpg"	"smile"	"White"	"nose"	"Pos"	232	703	2	0	14	"Con"
2	32	"C:\Hannah's FYP\Black22_neu.jpg"	"joy"	"Black"	"nose"	"Pos"	132	664	2	0	14	"Incon"
2	33	"C:\Hannah's FYP\Black11_neu.jpg"	"joy"	"Black"	"eyes"	"Pos"	122	454	2	0	14	"Incon"
2	34	"C:\Hannah's FYP\Black9_neu.jpg"	"disgust"	"Black"	"eyes"	"Neg"	121	589	1	0	14	"Con"
2	35	"C:\Hannah's FYP\Black8_neu.jpg"	"vomit"	"Black"	"forehead"	"Neg"	111	596	1	0	14	"Con"
2	36	"C:\Hannah's FYP\White13_neu.jpg"	"smile"	"White"	"eyes"	"Pos"	222	821	2	0	14	"Con"
2	37	"C:\Hannah's FYP\Black19_neu.jpg"	"poison"	"Black"	"nose"	"Neg"	131	540	1	0	14	"Con"
2	38	"C:\Hannah's FYP\White1_neu.jpg"	"joy"	"White"	"forehead"	"Pos"	212	815	2	0	14	"Con"
2	39	"C:\Hannah's FYP\Black22_neu.jpg"	"disgust"	"Black"	"nose"	"Neg"	131	396	1	0	14	"Con"
2	40	"C:\Hannah's FYP\White3_neu.jpg"	"cockroach"	"White"	"forehead"	"Neg"	211	621	1	0	14	"Incon"
2	41	"C:\Hannah's FYP\Black17_neu.jpg"	"sewage"	"Black"	"nose"	"Neg"	131	499	1	0	14	"Con"
2	42	"C:\Hannah's FYP\White20_neu.jpg"	"pest"	"White"	"nose"	"Neg"	231	477	1	0	14	"Incon"
2	43	"C:\Hannah's FYP\White7_neu.jpg"	"disgust"	"White"	"forehead"	"Neg"	211	579	1	0	14	"Incon"
2	44	"C:\Hannah's FYP\White7_neu.jpg"	"garbage"	"White"	"forehead"	"Neg"	211	492	1	0	14	"Incon"
2	45	"C:\Hannah's FYP\Black21_neu.jpg"	"despair"	"Black"	"nose"	"Neg"	131	422	1	0	14	"Con"
2	46	"C:\Hannah's FYP\Black20_neu.jpg"	"beauty"	"Black"	"nose"	"Pos"	132	522	2	0	14	"Incon"
2	47	"C:\Hannah's FYP\White17_neu.jpg"	"poison"	"White"	"nose"	"Neg"	231	494	1	0	14	"Incon"
2	48	"C:\Hannah's FYP\Black15_neu.jpg"	"joy"	"Black"	"eyes"	"Pos"	122	1027	2	0	14	"Incon"
2	49	"C:\Hannah's FYP\Black19_neu.jpg"	"success"	"Black"	"nose"	"Pos"	132	914	2	0	14	"Incon"
2	50	"C:\Hannah's FYP\Black11_neu.jpg"	"garbage"	"Black"	"eyes"	"Neg"	121	677	1	0	14	"Con"
2	51	"C:\Hannah's FYP\White9_neu.jpg"	"disgust"	"White"	"eyes"	"Neg"	221	707	1	0	14	"Incon"
2	52	"C:\Hannah's FYP\White21_neu.jpg"	"beauty"	"White"	"nose"	"Pos"	232	707	2	0	14	"Con"
2	53	"C:\Hannah's FYP\White15_neu.jpg"	"sewage"	"White"	"eyes"	"Neg"	221	639	1	0	14	"Incon"
2	54	"C:\Hannah's FYP\Black14_neu.jpg"	"cockroach"	"Black"	"eyes"	"Neg"	121	1079.2410629778	1	0	14	"Con"
2	55	"C:\Hannah's FYP\Black6_neu.jpg"	"romance"	"Black"	"forehead"	"Pos"	112	518	2	0	14	"Incon"
2	56	"C:\Hannah's FYP\Black22_neu.jpg"	"beauty"	"Black"	"nose"	"Pos"	132	367	1	1	14	"Incon"
2	57	"C:\Hannah's FYP\White13_neu.jpg"	"vomit"	"White"	"eyes"	"Neg"	221	625	1	0	14	"Incon"
2	58	"C:\Hannah's FYP\Black9_neu.jpg"	"paradise"	"Black"	"eyes"	"Pos"	122	465	2	0	14	"Incon"
2	59	"C:\Hannah's FYP\Black11_neu.jpg"	"vomit"	"Black"	"eyes"	"Neg"	121	512	2	1	14	"Con"
2	60	"C:\Hannah's FYP\White23_neu.jpg"	"vacation"	"White"	"nose"	"Pos"	232	784	2	0	14	"Con"
2	61	"C:\Hannah's FYP\Black5_neu.jpg"	"vacation"	"Black"	"forehead"	"Pos"	112	585	2	0	14	"Incon"
2	62	"C:\Hannah's FYP\White9_neu.jpg"	"love"	"White"	"eyes"	"Pos"	222	746	2	0	14	"Con"
2	63	"C:\Hannah's FYP\White20_neu.jpg"	"sewage"	"White"	"nose"	"Neg"	231	529	1	0	14	"Incon"
2	64	"C:\Hannah's FYP\Black20_neu.jpg"	"despair"	"Black"	"nose"	"Neg"	131	496	1	0	14	"Con"
2	65	"C:\Hannah's FYP\White8_neu.jpg"	"pest"	"White"	"forehead"	"Neg"	211	638	1	0	14	"Incon"
2	66	"C:\Hannah's FYP\White3_neu.jpg"	"disgust"	"White"	"forehead"	"Neg"	211	653	1	0	14	"Incon"
2	67	"C:\Hannah's FYP\Black1_neu.jpg"	"romance"	"Black"	"forehead"	"Pos"	112	531	2	0	14	"Incon"
2	68	"C:\Hannah's FYP\White14_neu.jpg"	"disgust"	"White"	"eyes"	"Neg"	221	451	1	0	14	"Incon"
2	69	"C:\Hannah's FYP\White24_neu.jpg"	"disgust"	"White"	"nose"	"Neg"	231	506	1	0	14	"Incon"
2	70	"C:\Hannah's FYP\Black3_neu.jpg"	"vomit"	"Black"	"forehead"	"Neg"	111	733	1	0	14	"Con"
2	71	"C:\Hannah's FYP\Black10_neu.jpg"	"despair"	"Black"	"eyes"	"Neg"	121	552	1	0	14	"Con"
2	72	"C:\Hannah's FYP\Black24_neu.jpg"	"love"	"Black"	"nose"	"Pos"	132	824	2	0	14	"Incon"
2	73	"C:\Hannah's FYP\White7_neu.jpg"	"paradise"	"White"	"forehead"	"Pos"	212	887	2	0	14	"Con"
2	74	"C:\Hannah's FYP\White14_neu.jpg"	"romance"	"White"	"eyes"	"Pos"	222	495	2	0	14	"Con"
2	75	"C:\Hannah's FYP\Black7_neu.jpg"	"beauty"	"Black"	"forehead"	"Pos"	112	1011	2	0	14	"Incon"
2	76	"C:\Hannah's FYP\White5_neu.jpg"	"love"	"White"	"forehead"	"Pos"	212	658	2	0	14	"Con"
2	77	"C:\Hannah's FYP\White1_neu.jpg"	"beauty"	"White"	"forehead"	"Pos"	212	464	2	0	14	"Con"
2	78	"C:\Hannah's FYP\White15_neu.jpg"	"vacation"	"White"	"eyes"	"Pos"	222	487	2	0	14	"Con"
2	79	"C:\Hannah's FYP\White22_neu.jpg"	"poison"	"White"	"nose"	"Neg"	231	548	1	0	14	"Incon"
2	80	"C:\Hannah's FYP\White10_neu.jpg"	"paradise"	"White"	"eyes"	"Pos"	222	479	2	0	14	"Con"
2	81	"C:\Hannah's FYP\White3_neu.jpg"	"paradise"	"White"	"forehead"	"Pos"	212	501	2	0	14	"Con"
2	82	"C:\Hannah's FYP\Black24_neu.jpg"	"sewage"	"Black"	"nose"	"Neg"	131	439	1	0	14	"Con"
2	83	"C:\Hannah's FYP\Black23_neu.jpg"	"garbage"	"Black"	"nose"	"Neg"	131	556	1	0	14	"Con"
2	84	"C:\Hannah's FYP\Black11_neu.jpg"	"beauty"	"Black"	"eyes"	"Pos"	122	462	2	0	14	"Incon"
2	85	"C:\Hannah's FYP\White5_neu.jpg"	"beauty"	"White"	"forehead"	"Pos"	212	565	2	0	14	"Con"
2	86	"C:\Hannah's FYP\Black4_neu.jpg"	"love"	"Black"	"forehead"	"Pos"	112	575	2	0	14	"Incon"
2	87	"C:\Hannah's FYP\White11_neu.jpg"	"garbage"	"White"	"eyes"	"Neg"	221	969	1	0	14	"Incon"
2	88	"C:\Hannah's FYP\White12_neu.jpg"	"poison"	"White"	"eyes"	"Neg"	221	562	1	0	14	"Incon"
2	89	"C:\Hannah's FYP\White19_neu.jpg"	"love"	"White"	"nose"	"Pos"	232	489	2	0	14	"Con"
2	90	"C:\Hannah's FYP\Black13_neu.jpg"	"disgust"	"Black"	"eyes"	"Neg"	121	495	1	0	14	"Con"
2	91	"C:\Hannah's FYP\White22_neu.jpg"	"vomit"	"White"	"nose"	"Neg"	231	732	1	0	14	"Incon"
2	92	"C:\Hannah's FYP\White17_neu.jpg"	"beauty"	"White"	"nose"	"Pos"	232	863	2	0	14	"Con"
2	93	"C:\Hannah's FYP\Black4_neu.jpg"	"smile"	"Black"	"forehead"	"Pos"	112	765	2	0	14	"Incon"
2	94	"C:\Hannah's FYP\Black1_neu.jpg"	"sewage"	"Black"	"forehead"	"Neg"	111	863	1	0	14	"Con"
2	95	"C:\Hannah's FYP\White20_neu.jpg"	"joy"	"White"	"nose"	"Pos"	232	617	2	0	14	"Con"
2	96	"C:\Hannah's FYP\Black15_neu.jpg"	"garbage"	"Black"	"eyes"	"Neg"	121	985	1	0	14	"Con"
2	97	"C:\Hannah's FYP\White8_neu.jpg"	"despair"	"White"	"forehead"	"Neg"	211	785	1	0	14	"Incon"
2	98	"C:\Hannah's FYP\White16_neu.jpg"	"garbage"	"White"	"eyes"	"Neg"	221	553	1	0	14	"Incon"
2	99	"C:\Hannah's FYP\Black16_neu.jpg"	"sewage"	"Black"	"eyes"	"Neg"	121	836	1	0	14	"Con"
2	100	"C:\Hannah's FYP\White20_neu.jpg"	"romance"	"White"	"nose"	"Pos"	232	655	2	0	14	"Con"
2	101	"C:\Hannah's FYP\Black23_neu.jpg"	"vacation"	"Black"	"nose"	"Pos"	132	682	2	0	14	"Incon"
2	102	"C:\Hannah's FYP\White2_neu.jpg"	"sewage"	"White"	"forehead"	"Neg"	211	455	1	0	14	"Incon"
2	103	"C:\Hannah's FYP\Black10_neu.jpg"	"poison"	"Black"	"eyes"	"Neg"	121	910	1	0	14	"Con"
2	104	"C:\Hannah's FYP\White18_neu.jpg"	"smile"	"White"	"nose"	"Pos"	232	542	2	0	14	"Con"
2	105	"C:\Hannah's FYP\White2_neu.jpg"	"success"	"White"	"forehead"	"Pos"	212	713	2	0	14	"Con"
2	106	"C:\Hannah's FYP\White18_neu.jpg"	"cockroach"	"White"	"nose"	"Neg"	231	618	1	0	14	"Incon"
2	107	"C:\Hannah's FYP\White5_neu.jpg"	"cockroach"	"White"	"forehead"	"Neg"	211	449	1	0	14	"Incon"
2	108	"C:\Hannah's FYP\Black4_neu.jpg"	"disgust"	"Black"	"forehead"	"Neg"	111	633	2	1	14	"Con"
2	109	"C:\Hannah's FYP\Black2_neu.jpg"	"cockroach"	"Black"	"forehead"	"Neg"	111	680	1	0	14	"Con"
2	110	"C:\Hannah's FYP\White24_neu.jpg"	"success"	"White"	"nose"	"Pos"	232	638	2	0	14	"Con"
2	111	"C:\Hannah's FYP\White3_neu.jpg"	"smile"	"White"	"forehead"	"Pos"	212	684	2	0	14	"Con"
2	112	"C:\Hannah's FYP\White6_neu.jpg"	"poison"	"White"	"forehead"	"Neg"	211	465	1	0	14	"Incon"
2	113	"C:\Hannah's FYP\White11_neu.jpg"	"pest"	"White"	"eyes"	"Neg"	221	648	1	0	14	"Incon"
2	114	"C:\Hannah's FYP\Black16_neu.jpg"	"beauty"	"Black"	"eyes"	"Pos"	122	527	2	0	14	"Incon"
2	115	"C:\Hannah's FYP\White15_neu.jpg"	"love"	"White"	"eyes"	"Pos"	222	571	2	0	14	"Con"
2	116	"C:\Hannah's FYP\Black2_neu.jpg"	"beauty"	"Black"	"forehead"	"Pos"	112	413	2	0	14	"Incon"
2	117	"C:\Hannah's FYP\White18_neu.jpg"	"disgust"	"White"	"nose"	"Neg"	231	410	1	0	14	"Incon"
2	118	"C:\Hannah's FYP\Black1_neu.jpg"	"vacation"	"Black"	"forehead"	"Pos"	112	483	2	0	14	"Incon"
2	119	"C:\Hannah's FYP\Black14_neu.jpg"	"romance"	"Black"	"eyes"	"Pos"	122	465	2	0	14	"Incon"
2	120	"C:\Hannah's FYP\Black23_neu.jpg"	"cockroach"	"Black"	"nose"	"Neg"	131	549	1	0	14	"Con"
2	121	"C:\Hannah's FYP\Black23_neu.jpg"	"smile"	"Black"	"nose"	"Pos"	132	613	2	0	14	"Incon"
2	122	"C:\Hannah's FYP\Black7_neu.jpg"	"garbage"	"Black"	"forehead"	"Neg"	111	707	1	0	14	"Con"
2	123	"C:\Hannah's FYP\Black14_neu.jpg"	"love"	"Black"	"eyes"	"Pos"	122	680	2	0	14	"Incon"
2	124	"C:\Hannah's FYP\Black17_neu.jpg"	"pest"	"Black"	"nose"	"Neg"	131	675	1	0	14	"Con"
2	125	"C:\Hannah's FYP\White4_neu.jpg"	"vomit"	"White"	"forehead"	"Neg"	211	688	1	0	14	"Incon"
2	126	"C:\Hannah's FYP\Black2_neu.jpg"	"success"	"Black"	"forehead"	"Pos"	112	589	2	0	14	"Incon"
2	127	"C:\Hannah's FYP\White24_neu.jpg"	"despair"	"White"	"nose"	"Neg"	231	766	1	0	14	"Incon"
2	128	"C:\Hannah's FYP\Black24_neu.jpg"	"vomit"	"Black"	"nose"	"Neg"	131	621	1	0	14	"Con"
2	129	"C:\Hannah's FYP\White12_neu.jpg"	"despair"	"White"	"eyes"	"Neg"	221	549	1	0	14	"Incon"
2	130	"C:\Hannah's FYP\White5_neu.jpg"	"vomit"	"White"	"forehead"	"Neg"	211	424	1	0	14	"Incon"
2	131	"C:\Hannah's FYP\White24_neu.jpg"	"paradise"	"White"	"nose"	"Pos"	232	440	2	0	14	"Con"
2	132	"C:\Hannah's FYP\Black21_neu.jpg"	"poison"	"Black"	"nose"	"Neg"	131	492	1	0	14	"Con"
2	133	"C:\Hannah's FYP\White13_neu.jpg"	"beauty"	"White"	"eyes"	"Pos"	222	561	2	0	14	"Con"
2	134	"C:\Hannah's FYP\Black21_neu.jpg"	"success"	"Black"	"nose"	"Pos"	132	560	2	0	14	"Incon"
2	135	"C:\Hannah's FYP\Black5_neu.jpg"	"poison"	"Black"	"forehead"	"Neg"	111	563	1	0	14	"Con"
2	136	"C:\Hannah's FYP\White21_neu.jpg"	"garbage"	"White"	"nose"	"Neg"	231	626	1	0	14	"Incon"
2	137	"C:\Hannah's FYP\White23_neu.jpg"	"sewage"	"White"	"nose"	"Neg"	231	509	1	0	14	"Incon"
2	138	"C:\Hannah's FYP\White21_neu.jpg"	"romance"	"White"	"nose"	"Pos"	232	742	2	0	14	"Con"
2	139	"C:\Hannah's FYP\Black19_neu.jpg"	"cockroach"	"Black"	"nose"	"Neg"	131	497	1	0	14	"Con"
2	140	"C:\Hannah's FYP\White7_neu.jpg"	"romance"	"White"	"forehead"	"Pos"	212	782	2	0	14	"Con"
2	141	"C:\Hannah's FYP\Black12_neu.jpg"	"vacation"	"Black"	"eyes"	"Pos"	122	536	2	0	14	"Incon"
2	142	"C:\Hannah's FYP\Black3_neu.jpg"	"paradise"	"Black"	"forehead"	"Pos"	112	537	2	0	14	"Incon"
2	143	"C:\Hannah's FYP\White2_neu.jpg"	"pest"	"White"	"forehead"	"Neg"	211	573	2	1	14	"Incon"
2	144	"C:\Hannah's FYP\White19_neu.jpg"	"success"	"White"	"nose"	"Pos"	232	516	2	0	14	"Con"
2	145	"C:\Hannah's FYP\Black16_neu.jpg"	"smile"	"Black"	"eyes"	"Pos"	122	528	2	0	14	"Incon"
2	146	"C:\Hannah's FYP\Black10_neu.jpg"	"romance"	"Black"	"eyes"	"Pos"	122	556	2	0	14	"Incon"
2	147	"C:\Hannah's FYP\White2_neu.jpg"	"romance"	"White"	"forehead"	"Pos"	212	407	2	0	14	"Con"
2	148	"C:\Hannah's FYP\White22_neu.jpg"	"joy"	"White"	"nose"	"Pos"	232	519	2	0	14	"Con"
2	149	"C:\Hannah's FYP\White10_neu.jpg"	"vomit"	"White"	"eyes"	"Neg"	221	539	1	0	14	"Incon"
2	150	"C:\Hannah's FYP\Black21_neu.jpg"	"romance"	"Black"	"nose"	"Pos"	132	579	2	0	14	"Incon"
2	151	"C:\Hannah's FYP\White8_neu.jpg"	"smile"	"White"	"forehead"	"Pos"	212	429	2	0	14	"Con"
2	152	"C:\Hannah's FYP\Black12_neu.jpg"	"success"	"Black"	"eyes"	"Pos"	122	469	2	0	14	"Incon"
2	153	"C:\Hannah's FYP\Black5_neu.jpg"	"cockroach"	"Black"	"forehead"	"Neg"	111	387	1	0	14	"Con"
2	154	"C:\Hannah's FYP\White6_neu.jpg"	"vacation"	"White"	"forehead"	"Pos"	212	357	2	0	14	"Con"
2	155	"C:\Hannah's FYP\White9_neu.jpg"	"smile"	"White"	"eyes"	"Pos"	222	416	2	0	14	"Con"
2	156	"C:\Hannah's FYP\White6_neu.jpg"	"success"	"White"	"forehead"	"Pos"	212	881	2	0	14	"Con"
2	157	"C:\Hannah's FYP\Black6_neu.jpg"	"disgust"	"Black"	"forehead"	"Neg"	111	741	1	0	14	"Con"
2	158	"C:\Hannah's FYP\Black14_neu.jpg"	"pest"	"Black"	"eyes"	"Neg"	121	1056	1	0	14	"Con"
2	159	"C:\Hannah's FYP\Black8_neu.jpg"	"smile"	"Black"	"forehead"	"Pos"	112	427	2	0	14	"Incon"
2	160	"C:\Hannah's FYP\Black8_neu.jpg"	"pest"	"Black"	"forehead"	"Neg"	111	505	1	0	14	"Con"
2	161	"C:\Hannah's FYP\White19_neu.jpg"	"despair"	"White"	"nose"	"Neg"	231	611	1	0	14	"Incon"
2	162	"C:\Hannah's FYP\Black18_neu.jpg"	"vomit"	"Black"	"nose"	"Neg"	131	555	1	0	14	"Con"
2	163	"C:\Hannah's FYP\Black3_neu.jpg"	"joy"	"Black"	"forehead"	"Pos"	112	452	2	0	14	"Incon"
2	164	"C:\Hannah's FYP\White1_neu.jpg"	"poison"	"White"	"forehead"	"Neg"	211	523	1	0	14	"Incon"
2	165	"C:\Hannah's FYP\Black4_neu.jpg"	"poison"	"Black"	"forehead"	"Neg"	111	535	1	0	14	"Con"
2	166	"C:\Hannah's FYP\Black17_neu.jpg"	"romance"	"Black"	"nose"	"Pos"	132	512	2	0	14	"Incon"
2	167	"C:\Hannah's FYP\Black10_neu.jpg"	"smile"	"Black"	"eyes"	"Pos"	122	1029	2	0	14	"Incon"
2	168	"C:\Hannah's FYP\Black9_neu.jpg"	"sewage"	"Black"	"eyes"	"Neg"	121	723	1	0	14	"Con"
2	169	"C:\Hannah's FYP\White10_neu.jpg"	"sewage"	"White"	"eyes"	"Neg"	221	654	1	0	14	"Incon"
2	170	"C:\Hannah's FYP\White4_neu.jpg"	"vacation"	"White"	"forehead"	"Pos"	212	524	1	1	14	"Con"
2	171	"C:\Hannah's FYP\White14_neu.jpg"	"joy"	"White"	"eyes"	"Pos"	222	613	2	0	14	"Con"
2	172	"C:\Hannah's FYP\Black1_neu.jpg"	"pest"	"Black"	"forehead"	"Neg"	111	613	1	0	14	"Con"
2	173	"C:\Hannah's FYP\Black5_neu.jpg"	"paradise"	"Black"	"forehead"	"Pos"	112	605	2	0	14	"Incon"
2	174	"C:\Hannah's FYP\White16_neu.jpg"	"paradise"	"White"	"eyes"	"Pos"	222	446	2	0	14	"Con"
2	175	"C:\Hannah's FYP\White18_neu.jpg"	"paradise"	"White"	"nose"	"Pos"	232	498	2	0	14	"Con"
2	176	"C:\Hannah's FYP\Black15_neu.jpg"	"success"	"Black"	"eyes"	"Pos"	122	640	2	0	14	"Incon"
2	177	"C:\Hannah's FYP\Black20_neu.jpg"	"vacation"	"Black"	"nose"	"Pos"	132	562	2	0	14	"Incon"
2	178	"C:\Hannah's FYP\Black22_neu.jpg"	"pest"	"Black"	"nose"	"Neg"	131	546	1	0	14	"Con"
2	179	"C:\Hannah's FYP\Black18_neu.jpg"	"joy"	"Black"	"nose"	"Pos"	132	597	2	0	14	"Incon"
2	180	"C:\Hannah's FYP\White4_neu.jpg"	"garbage"	"White"	"forehead"	"Neg"	211	534	1	0	14	"Incon"
2	181	"C:\Hannah's FYP\White16_neu.jpg"	"poison"	"White"	"eyes"	"Neg"	221	561	1	0	14	"Incon"
2	182	"C:\Hannah's FYP\White4_neu.jpg"	"love"	"White"	"forehead"	"Pos"	212	516	2	0	14	"Con"
2	183	"C:\Hannah's FYP\Black7_neu.jpg"	"love"	"Black"	"forehead"	"Pos"	112	1046	2	0	14	"Incon"
2	184	"C:\Hannah's FYP\Black18_neu.jpg"	"love"	"Black"	"nose"	"Pos"	132	692	2	0	14	"Incon"
2	185	"C:\Hannah's FYP\Black8_neu.jpg"	"success"	"Black"	"forehead"	"Pos"	112	447	2	0	14	"Incon"
2	186	"C:\Hannah's FYP\White19_neu.jpg"	"garbage"	"White"	"nose"	"Neg"	231	579	1	0	14	"Incon"
2	187	"C:\Hannah's FYP\Black12_neu.jpg"	"pest"	"Black"	"eyes"	"Neg"	121	957	1	0	14	"Con"
2	188	"C:\Hannah's FYP\White11_neu.jpg"	"beauty"	"White"	"eyes"	"Pos"	222	526	2	0	14	"Con"
2	189	"C:\Hannah's FYP\Black19_neu.jpg"	"paradise"	"Black"	"nose"	"Pos"	132	602	2	0	14	"Incon"
2	190	"C:\Hannah's FYP\White13_neu.jpg"	"pest"	"White"	"eyes"	"Neg"	221	634	1	0	14	"Incon"
2	191	"C:\Hannah's FYP\White22_neu.jpg"	"love"	"White"	"nose"	"Pos"	232	1009	2	0	14	"Con"
2	192	"C:\Hannah's FYP\Black13_neu.jpg"	"paradise"	"Black"	"eyes"	"Pos"	122	560	2	0	14	"Incon"
2	1	"C:\Hannah's FYP\Black13_neu.jpg"	"smile"	"Black"	"eyes"	"Pos"	122	792	2	0	15	"Incon"
2	2	"C:\Hannah's FYP\White11_neu.jpg"	"sewage"	"White"	"eyes"	"Neg"	221	616	1	0	15	"Incon"
2	3	"C:\Hannah's FYP\Black14_neu.jpg"	"paradise"	"Black"	"eyes"	"Pos"	122	649	2	0	15	"Incon"
2	4	"C:\Hannah's FYP\Black7_neu.jpg"	"paradise"	"Black"	"forehead"	"Pos"	112	597	2	0	15	"Incon"
2	5	"C:\Hannah's FYP\Black16_neu.jpg"	"despair"	"Black"	"eyes"	"Neg"	121	806	1	0	15	"Con"
2	6	"C:\Hannah's FYP\White18_neu.jpg"	"success"	"White"	"nose"	"Pos"	232	634	2	0	15	"Con"
2	7	"C:\Hannah's FYP\Black9_neu.jpg"	"pest"	"Black"	"eyes"	"Neg"	121	1315.53541425524	1	0	15	"Con"
2	8	"C:\Hannah's FYP\Black8_neu.jpg"	"disgust"	"Black"	"forehead"	"Neg"	111	1143	1	0	15	"Con"
2	9	"C:\Hannah's FYP\Black15_neu.jpg"	"vomit"	"Black"	"eyes"	"Neg"	121	968	1	0	15	"Con"
2	10	"C:\Hannah's FYP\Black24_neu.jpg"	"garbage"	"Black"	"nose"	"Neg"	131	1278	1	0	15	"Con"
2	11	"C:\Hannah's FYP\Black5_neu.jpg"	"success"	"Black"	"forehead"	"Pos"	112	625	2	0	15	"Incon"
2	12	"C:\Hannah's FYP\Black1_neu.jpg"	"paradise"	"Black"	"forehead"	"Pos"	112	673	2	0	15	"Incon"
2	13	"C:\Hannah's FYP\White2_neu.jpg"	"pest"	"White"	"forehead"	"Neg"	211	1230	1	0	15	"Incon"
2	14	"C:\Hannah's FYP\White12_neu.jpg"	"garbage"	"White"	"eyes"	"Neg"	221	1156	1	0	15	"Incon"
2	15	"C:\Hannah's FYP\Black20_neu.jpg"	"disgust"	"Black"	"nose"	"Neg"	131	953	1	0	15	"Con"
2	16	"C:\Hannah's FYP\White21_neu.jpg"	"pest"	"White"	"nose"	"Neg"	231	726	1	0	15	"Incon"
2	17	"C:\Hannah's FYP\Black2_neu.jpg"	"love"	"Black"	"forehead"	"Pos"	112	618	2	0	15	"Incon"
2	18	"C:\Hannah's FYP\White1_neu.jpg"	"sewage"	"White"	"forehead"	"Neg"	211	1065	1	0	15	"Incon"
2	19	"C:\Hannah's FYP\Black16_neu.jpg"	"love"	"Black"	"eyes"	"Pos"	122	622	2	0	15	"Incon"
2	20	"C:\Hannah's FYP\White20_neu.jpg"	"joy"	"White"	"nose"	"Pos"	232	546	2	0	15	"Con"
2	21	"C:\Hannah's FYP\White18_neu.jpg"	"paradise"	"White"	"nose"	"Pos"	232	570	2	0	15	"Con"
2	22	"C:\Hannah's FYP\Black9_neu.jpg"	"vacation"	"Black"	"eyes"	"Pos"	122	868	2	0	15	"Incon"
2	23	"C:\Hannah's FYP\Black4_neu.jpg"	"sewage"	"Black"	"forehead"	"Neg"	111	761	1	0	15	"Con"
2	24	"C:\Hannah's FYP\Black18_neu.jpg"	"beauty"	"Black"	"nose"	"Pos"	132	699	2	0	15	"Incon"
2	25	"C:\Hannah's FYP\Black19_neu.jpg"	"vomit"	"Black"	"nose"	"Neg"	131	704	1	0	15	"Con"
2	26	"C:\Hannah's FYP\Black21_neu.jpg"	"poison"	"Black"	"nose"	"Neg"	131	849	1	0	15	"Con"
2	27	"C:\Hannah's FYP\White3_neu.jpg"	"poison"	"White"	"forehead"	"Neg"	211	767	1	0	15	"Incon"
2	28	"C:\Hannah's FYP\Black9_neu.jpg"	"smile"	"Black"	"eyes"	"Pos"	122	569	2	0	15	"Incon"
