"Block"	"Trial"	"FaceFilename"	"WordFilename"	"Race"	"Fix"	"WordValence"	"Familiar"	"Condition"	"RT"	"Key"	"Error"	"Subnum"	"Congruent"
2	171	"C:\Hannah's FYP\Black19_neu.jpg"	"love"	1	"nose"	2	NA	132	503	2	0	4	2
2	172	"C:\Hannah's FYP\White1_neu.jpg"	"love"	2	"forehead"	2	NA	212	523	2	0	4	1
2	173	"C:\Hannah's FYP\White10_neu.jpg"	"vacation"	2	"eyes"	2	NA	222	1503	2	0	4	1
2	174	"C:\Hannah's FYP\Black11_neu.jpg"	"garbage"	1	"eyes"	1	NA	121	849	1	0	4	1
2	175	"C:\Hannah's FYP\White21_neu.jpg"	"poison"	2	"nose"	1	NA	231	851	1	0	4	2
2	176	"C:\Hannah's FYP\White7_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	681	1	0	4	2
2	177	"C:\Hannah's FYP\White8_neu.jpg"	"smile"	2	"forehead"	2	NA	212	710	2	0	4	1
2	178	"C:\Hannah's FYP\White20_neu.jpg"	"pest"	2	"nose"	1	NA	231	927	1	0	4	2
2	179	"C:\Hannah's FYP\Black3_neu.jpg"	"despair"	1	"forehead"	1	NA	111	856	1	0	4	1
2	180	"C:\Hannah's FYP\Black22_neu.jpg"	"sewage"	1	"nose"	1	NA	131	763	1	0	4	1
2	181	"C:\Hannah's FYP\White21_neu.jpg"	"success"	2	"nose"	2	NA	232	721	2	0	4	1
2	182	"C:\Hannah's FYP\White2_neu.jpg"	"joy"	2	"forehead"	2	NA	212	764	2	0	4	1
2	183	"C:\Hannah's FYP\Black11_neu.jpg"	"cockroach"	1	"eyes"	1	NA	121	974	1	0	4	1
2	184	"C:\Hannah's FYP\White2_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	1591	1	0	4	2
2	185	"C:\Hannah's FYP\Black15_neu.jpg"	"paradise"	1	"eyes"	2	NA	122	813	2	0	4	2
2	186	"C:\Hannah's FYP\White11_neu.jpg"	"vomit"	2	"eyes"	1	NA	221	1005	1	0	4	2
2	187	"C:\Hannah's FYP\Black4_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	876	1	0	4	1
2	188	"C:\Hannah's FYP\White4_neu.jpg"	"romance"	2	"forehead"	2	NA	212	673	2	0	4	1
2	189	"C:\Hannah's FYP\White10_neu.jpg"	"pest"	2	"eyes"	1	NA	221	750	1	0	4	2
2	190	"C:\Hannah's FYP\Black8_neu.jpg"	"poison"	1	"forehead"	1	NA	111	1054	1	0	4	1
2	191	"C:\Hannah's FYP\White6_neu.jpg"	"poison"	2	"forehead"	1	NA	211	867	1	0	4	2
2	192	"C:\Hannah's FYP\Black19_neu.jpg"	"sewage"	1	"nose"	1	NA	131	1073	1	0	4	1
2	1	"C:\Hannah's FYP\White10_neu.jpg"	"despair"	2	"eyes"	1	NA	221	4566	1	0	5	2
2	2	"C:\Hannah's FYP\Black17_neu.jpg"	"despair"	1	"nose"	1	NA	131	498	1	0	5	1
2	3	"C:\Hannah's FYP\Black13_neu.jpg"	"romance"	1	"eyes"	2	NA	122	3776	1	1	5	2
2	4	"C:\Hannah's FYP\Black4_neu.jpg"	"love"	1	"forehead"	2	NA	112	1417	2	0	5	2
2	5	"C:\Hannah's FYP\Black18_neu.jpg"	"success"	1	"nose"	2	NA	132	2030	1	1	5	2
2	6	"C:\Hannah's FYP\Black22_neu.jpg"	"vomit"	1	"nose"	1	NA	131	375	1	0	5	1
2	7	"C:\Hannah's FYP\White2_neu.jpg"	"love"	2	"forehead"	2	NA	212	865	1	1	5	1
2	8	"C:\Hannah's FYP\Black17_neu.jpg"	"smile"	1	"nose"	2	NA	132	365	1	1	5	2
2	9	"C:\Hannah's FYP\Black8_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	942	2	0	5	2
2	10	"C:\Hannah's FYP\White22_neu.jpg"	"love"	2	"nose"	2	NA	232	656	2	0	5	1
2	11	"C:\Hannah's FYP\Black23_neu.jpg"	"poison"	1	"nose"	1	NA	131	395	1	0	5	1
2	12	"C:\Hannah's FYP\White22_neu.jpg"	"smile"	2	"nose"	2	NA	232	381	2	0	5	1
2	13	"C:\Hannah's FYP\White1_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	519	2	0	5	1
2	14	"C:\Hannah's FYP\Black23_neu.jpg"	"vacation"	1	"nose"	2	NA	132	376	1	1	5	2
2	15	"C:\Hannah's FYP\Black18_neu.jpg"	"joy"	1	"nose"	2	NA	132	338	1	1	5	2
2	16	"C:\Hannah's FYP\Black4_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	334	2	1	5	1
2	17	"C:\Hannah's FYP\Black9_neu.jpg"	"cockroach"	1	"eyes"	1	NA	121	322	2	1	5	1
2	18	"C:\Hannah's FYP\Black21_neu.jpg"	"smile"	1	"nose"	2	NA	132	459	1	1	5	2
2	19	"C:\Hannah's FYP\White11_neu.jpg"	"poison"	2	"eyes"	1	NA	221	306	2	1	5	2
2	20	"C:\Hannah's FYP\White9_neu.jpg"	"beauty"	2	"eyes"	2	NA	222	159	2	0	5	1
2	21	"C:\Hannah's FYP\White23_neu.jpg"	"garbage"	2	"nose"	1	NA	231	238	1	0	5	2
2	22	"C:\Hannah's FYP\Black3_neu.jpg"	"success"	1	"forehead"	2	NA	112	389	1	1	5	2
2	23	"C:\Hannah's FYP\White17_neu.jpg"	"success"	2	"nose"	2	NA	232	191	1	1	5	1
2	24	"C:\Hannah's FYP\Black2_neu.jpg"	"joy"	1	"forehead"	2	NA	112	241	2	0	5	2
2	25	"C:\Hannah's FYP\White17_neu.jpg"	"garbage"	2	"nose"	1	NA	231	201	1	0	5	2
2	26	"C:\Hannah's FYP\White20_neu.jpg"	"poison"	2	"nose"	1	NA	231	223	1	0	5	2
2	27	"C:\Hannah's FYP\Black5_neu.jpg"	"poison"	1	"forehead"	1	NA	111	616	2	1	5	1
2	28	"C:\Hannah's FYP\White16_neu.jpg"	"pest"	2	"eyes"	1	NA	221	536	1	0	5	2
2	29	"C:\Hannah's FYP\Black11_neu.jpg"	"success"	1	"eyes"	2	NA	122	1147	2	0	5	2
2	30	"C:\Hannah's FYP\Black16_neu.jpg"	"vacation"	1	"eyes"	2	NA	122	365	1	1	5	2
2	31	"C:\Hannah's FYP\Black18_neu.jpg"	"pest"	1	"nose"	1	NA	131	208	1	0	5	1
2	32	"C:\Hannah's FYP\White3_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	193	2	1	5	2
2	33	"C:\Hannah's FYP\White4_neu.jpg"	"success"	2	"forehead"	2	NA	212	540	1	1	5	1
2	34	"C:\Hannah's FYP\White16_neu.jpg"	"joy"	2	"eyes"	2	NA	222	407	1	1	5	1
2	35	"C:\Hannah's FYP\White15_neu.jpg"	"sewage"	2	"eyes"	1	NA	221	240	1	0	5	2
2	36	"C:\Hannah's FYP\White2_neu.jpg"	"smile"	2	"forehead"	2	NA	212	312	1	1	5	1
2	37	"C:\Hannah's FYP\Black2_neu.jpg"	"despair"	1	"forehead"	1	NA	111	293	2	1	5	1
2	38	"C:\Hannah's FYP\Black12_neu.jpg"	"disgust"	1	"eyes"	1	NA	121	187	1	0	5	1
2	39	"C:\Hannah's FYP\Black24_neu.jpg"	"garbage"	1	"nose"	1	NA	131	242	2	1	5	1
2	40	"C:\Hannah's FYP\Black21_neu.jpg"	"success"	1	"nose"	2	NA	132	247	1	1	5	2
2	41	"C:\Hannah's FYP\White3_neu.jpg"	"vacation"	2	"forehead"	2	NA	212	231	2	0	5	1
2	42	"C:\Hannah's FYP\Black1_neu.jpg"	"poison"	1	"forehead"	1	NA	111	336	2	1	5	1
2	43	"C:\Hannah's FYP\White5_neu.jpg"	"vomit"	2	"forehead"	1	NA	211	260	1	0	5	2
2	44	"C:\Hannah's FYP\Black5_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	579	1	0	5	1
2	45	"C:\Hannah's FYP\Black12_neu.jpg"	"beauty"	1	"eyes"	2	NA	122	653	1	1	5	2
2	46	"C:\Hannah's FYP\Black13_neu.jpg"	"sewage"	1	"eyes"	1	NA	121	507	1	0	5	1
2	47	"C:\Hannah's FYP\White5_neu.jpg"	"success"	2	"forehead"	2	NA	212	296	1	1	5	1
2	48	"C:\Hannah's FYP\White11_neu.jpg"	"pest"	2	"eyes"	1	NA	221	150	1	0	5	2
2	49	"C:\Hannah's FYP\White13_neu.jpg"	"smile"	2	"eyes"	2	NA	222	193	1	1	5	1
2	50	"C:\Hannah's FYP\Black17_neu.jpg"	"paradise"	1	"nose"	2	NA	132	161	1	1	5	2
2	51	"C:\Hannah's FYP\Black24_neu.jpg"	"beauty"	1	"nose"	2	NA	132	242	2	0	5	2
2	52	"C:\Hannah's FYP\Black19_neu.jpg"	"disgust"	1	"nose"	1	NA	131	194	2	1	5	1
2	53	"C:\Hannah's FYP\Black4_neu.jpg"	"pest"	1	"forehead"	1	NA	111	188	2	1	5	1
2	54	"C:\Hannah's FYP\White8_neu.jpg"	"romance"	2	"forehead"	2	NA	212	175	2	0	5	1
2	55	"C:\Hannah's FYP\White13_neu.jpg"	"despair"	2	"eyes"	1	NA	221	178	1	0	5	2
2	56	"C:\Hannah's FYP\White6_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	365	1	0	5	2
2	57	"C:\Hannah's FYP\White15_neu.jpg"	"vacation"	2	"eyes"	2	NA	222	216	1	1	5	1
2	58	"C:\Hannah's FYP\White10_neu.jpg"	"success"	2	"eyes"	2	NA	222	177	1	1	5	1
2	59	"C:\Hannah's FYP\White7_neu.jpg"	"vacation"	2	"forehead"	2	NA	212	267	1	1	5	1
2	60	"C:\Hannah's FYP\White20_neu.jpg"	"beauty"	2	"nose"	2	NA	232	127	1	1	5	1
2	61	"C:\Hannah's FYP\Black9_neu.jpg"	"romance"	1	"eyes"	2	NA	122	244	2	0	5	2
2	62	"C:\Hannah's FYP\White14_neu.jpg"	"romance"	2	"eyes"	2	NA	222	346	1	1	5	1
2	63	"C:\Hannah's FYP\Black4_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	189	2	0	5	2
2	64	"C:\Hannah's FYP\Black1_neu.jpg"	"paradise"	1	"forehead"	2	NA	112	224	2	0	5	2
2	65	"C:\Hannah's FYP\Black10_neu.jpg"	"paradise"	1	"eyes"	2	NA	122	217	1	1	5	2
2	66	"C:\Hannah's FYP\White1_neu.jpg"	"romance"	2	"forehead"	2	NA	212	297	2	0	5	1
2	67	"C:\Hannah's FYP\Black14_neu.jpg"	"smile"	1	"eyes"	2	NA	122	127	1	1	5	2
2	68	"C:\Hannah's FYP\White8_neu.jpg"	"sewage"	2	"forehead"	1	NA	211	164	2	1	5	2
2	69	"C:\Hannah's FYP\Black15_neu.jpg"	"success"	1	"eyes"	2	NA	122	264	1	1	5	2
2	70	"C:\Hannah's FYP\White12_neu.jpg"	"paradise"	2	"eyes"	2	NA	222	208	1	1	5	1
2	71	"C:\Hannah's FYP\White9_neu.jpg"	"love"	2	"eyes"	2	NA	222	153	2	0	5	1
2	72	"C:\Hannah's FYP\White7_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	157	1	0	5	2
2	73	"C:\Hannah's FYP\Black10_neu.jpg"	"sewage"	1	"eyes"	1	NA	121	424	1	0	5	1
2	74	"C:\Hannah's FYP\White8_neu.jpg"	"poison"	2	"forehead"	1	NA	211	201	2	1	5	2
2	75	"C:\Hannah's FYP\White16_neu.jpg"	"success"	2	"eyes"	2	NA	222	202	2	0	5	1
2	76	"C:\Hannah's FYP\Black8_neu.jpg"	"disgust"	1	"forehead"	1	NA	111	314	2	1	5	1
2	77	"C:\Hannah's FYP\Black6_neu.jpg"	"pest"	1	"forehead"	1	NA	111	311	1	0	5	1
2	78	"C:\Hannah's FYP\White15_neu.jpg"	"love"	2	"eyes"	2	NA	222	364	1	1	5	1
2	79	"C:\Hannah's FYP\Black9_neu.jpg"	"vomit"	1	"eyes"	1	NA	121	167	2	1	5	1
2	80	"C:\Hannah's FYP\Black14_neu.jpg"	"pest"	1	"eyes"	1	NA	121	186	1	0	5	1
2	81	"C:\Hannah's FYP\Black7_neu.jpg"	"vomit"	1	"forehead"	1	NA	111	290	1	0	5	1
2	82	"C:\Hannah's FYP\Black19_neu.jpg"	"love"	1	"nose"	2	NA	132	192	1	1	5	2
2	83	"C:\Hannah's FYP\White12_neu.jpg"	"garbage"	2	"eyes"	1	NA	221	202	1	0	5	2
2	84	"C:\Hannah's FYP\Black22_neu.jpg"	"pest"	1	"nose"	1	NA	131	265	1	0	5	1
2	85	"C:\Hannah's FYP\Black5_neu.jpg"	"success"	1	"forehead"	2	NA	112	232	1	1	5	2
2	86	"C:\Hannah's FYP\Black14_neu.jpg"	"poison"	1	"eyes"	1	NA	121	193	1	0	5	1
2	87	"C:\Hannah's FYP\Black13_neu.jpg"	"love"	1	"eyes"	2	NA	122	147	1	1	5	2
2	88	"C:\Hannah's FYP\Black7_neu.jpg"	"joy"	1	"forehead"	2	NA	112	141	1	1	5	2
2	89	"C:\Hannah's FYP\Black6_neu.jpg"	"despair"	1	"forehead"	1	NA	111	169	1	0	5	1
2	90	"C:\Hannah's FYP\White22_neu.jpg"	"cockroach"	2	"nose"	1	NA	231	340	2	1	5	2
2	91	"C:\Hannah's FYP\White19_neu.jpg"	"vomit"	2	"nose"	1	NA	231	357	2	1	5	2
2	92	"C:\Hannah's FYP\White16_neu.jpg"	"poison"	2	"eyes"	1	NA	221	344	1	0	5	2
2	93	"C:\Hannah's FYP\White2_neu.jpg"	"cockroach"	2	"forehead"	1	NA	211	316	1	0	5	2
2	94	"C:\Hannah's FYP\White18_neu.jpg"	"joy"	2	"nose"	2	NA	232	165	1	1	5	1
2	95	"C:\Hannah's FYP\White23_neu.jpg"	"joy"	2	"nose"	2	NA	232	140	1	1	5	1
2	96	"C:\Hannah's FYP\White18_neu.jpg"	"pest"	2	"nose"	1	NA	231	117	1	0	5	2
2	97	"C:\Hannah's FYP\White10_neu.jpg"	"vomit"	2	"eyes"	1	NA	221	106	1	0	5	2
2	98	"C:\Hannah's FYP\White3_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	184	2	0	5	1
2	99	"C:\Hannah's FYP\Black20_neu.jpg"	"cockroach"	1	"nose"	1	NA	131	134	1	0	5	1
2	100	"C:\Hannah's FYP\White14_neu.jpg"	"cockroach"	2	"eyes"	1	NA	221	383	2	1	5	2
2	101	"C:\Hannah's FYP\Black24_neu.jpg"	"sewage"	1	"nose"	1	NA	131	254	2	1	5	1
2	102	"C:\Hannah's FYP\Black23_neu.jpg"	"romance"	1	"nose"	2	NA	132	330	1	1	5	2
2	103	"C:\Hannah's FYP\White20_neu.jpg"	"love"	2	"nose"	2	NA	232	219	1	1	5	1
2	104	"C:\Hannah's FYP\Black11_neu.jpg"	"despair"	1	"eyes"	1	NA	121	364	2	1	5	1
2	105	"C:\Hannah's FYP\White7_neu.jpg"	"pest"	2	"forehead"	1	NA	211	247	1	0	5	2
2	106	"C:\Hannah's FYP\White1_neu.jpg"	"disgust"	2	"forehead"	1	NA	211	159	2	1	5	2
2	107	"C:\Hannah's FYP\Black12_neu.jpg"	"garbage"	1	"eyes"	1	NA	121	243	1	0	5	1
2	108	"C:\Hannah's FYP\Black19_neu.jpg"	"sewage"	1	"nose"	1	NA	131	411	2	1	5	1
2	109	"C:\Hannah's FYP\White11_neu.jpg"	"smile"	2	"eyes"	2	NA	222	348	2	0	5	1
2	110	"C:\Hannah's FYP\Black7_neu.jpg"	"cockroach"	1	"forehead"	1	NA	111	166	1	0	5	1
2	111	"C:\Hannah's FYP\White12_neu.jpg"	"vacation"	2	"eyes"	2	NA	222	657	1	1	5	1
2	112	"C:\Hannah's FYP\Black19_neu.jpg"	"romance"	1	"nose"	2	NA	132	79	2	0	5	2
2	113	"C:\Hannah's FYP\White1_neu.jpg"	"despair"	2	"forehead"	1	NA	211	214	2	1	5	2
2	114	"C:\Hannah's FYP\Black10_neu.jpg"	"pest"	1	"eyes"	1	NA	121	112	1	0	5	1
2	115	"C:\Hannah's FYP\Black9_neu.jpg"	"love"	1	"eyes"	2	NA	122	173	2	0	5	2
2	116	"C:\Hannah's FYP\Black12_neu.jpg"	"smile"	1	"eyes"	2	NA	122	128	1	1	5	2
2	117	"C:\Hannah's FYP\White10_neu.jpg"	"joy"	2	"eyes"	2	NA	222	325	1	1	5	1
2	118	"C:\Hannah's FYP\Black5_neu.jpg"	"paradise"	1	"forehead"	2	NA	112	290	1	1	5	2
2	119	"C:\Hannah's FYP\Black2_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	224	2	1	5	1
2	120	"C:\Hannah's FYP\White14_neu.jpg"	"garbage"	2	"eyes"	1	NA	221	245	2	1	5	2
2	121	"C:\Hannah's FYP\White6_neu.jpg"	"disgust"	2	"forehead"	1	NA	211	269	1	0	5	2
2	122	"C:\Hannah's FYP\White15_neu.jpg"	"disgust"	2	"eyes"	1	NA	221	220	1	0	5	2
2	123	"C:\Hannah's FYP\Black18_neu.jpg"	"garbage"	1	"nose"	1	NA	131	205	1	0	5	1
2	124	"C:\Hannah's FYP\Black1_neu.jpg"	"smile"	1	"forehead"	2	NA	112	326	2	0	5	2
2	125	"C:\Hannah's FYP\White17_neu.jpg"	"romance"	2	"nose"	2	NA	232	179	1	1	5	1
2	126	"C:\Hannah's FYP\Black3_neu.jpg"	"romance"	1	"forehead"	2	NA	112	172	1	1	5	2
2	127	"C:\Hannah's FYP\White21_neu.jpg"	"paradise"	2	"nose"	2	NA	232	164	1	1	5	1
2	128	"C:\Hannah's FYP\White24_neu.jpg"	"pest"	2	"nose"	1	NA	231	143	1	0	5	2
2	129	"C:\Hannah's FYP\White6_neu.jpg"	"smile"	2	"forehead"	2	NA	212	76	1	1	5	1
2	130	"C:\Hannah's FYP\White18_neu.jpg"	"vacation"	2	"nose"	2	NA	232	128	1	1	5	1
2	131	"C:\Hannah's FYP\White24_neu.jpg"	"beauty"	2	"nose"	2	NA	232	197	1	1	5	1
2	132	"C:\Hannah's FYP\Black22_neu.jpg"	"paradise"	1	"nose"	2	NA	132	92	1	1	5	2
2	133	"C:\Hannah's FYP\White7_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	115	1	1	5	1
2	134	"C:\Hannah's FYP\White14_neu.jpg"	"paradise"	2	"eyes"	2	NA	222	325	2	0	5	1
2	135	"C:\Hannah's FYP\White20_neu.jpg"	"sewage"	2	"nose"	1	NA	231	646	1	0	5	2
2	136	"C:\Hannah's FYP\Black6_neu.jpg"	"romance"	1	"forehead"	2	NA	112	141	1	1	5	2
2	137	"C:\Hannah's FYP\Black15_neu.jpg"	"disgust"	1	"eyes"	1	NA	121	273	2	1	5	1
2	138	"C:\Hannah's FYP\White5_neu.jpg"	"despair"	2	"forehead"	1	NA	211	368	1	0	5	2
2	139	"C:\Hannah's FYP\White6_neu.jpg"	"love"	2	"forehead"	2	NA	212	362	1	1	5	1
2	140	"C:\Hannah's FYP\White23_neu.jpg"	"success"	2	"nose"	2	NA	232	185	1	1	5	1
2	141	"C:\Hannah's FYP\White13_neu.jpg"	"beauty"	2	"eyes"	2	NA	222	171	1	1	5	1
2	142	"C:\Hannah's FYP\Black1_neu.jpg"	"disgust"	1	"forehead"	1	NA	111	574	2	1	5	1
2	143	"C:\Hannah's FYP\White24_neu.jpg"	"vomit"	2	"nose"	1	NA	231	32	1	0	5	2
2	144	"C:\Hannah's FYP\White19_neu.jpg"	"disgust"	2	"nose"	1	NA	231	734	1	0	5	2
2	145	"C:\Hannah's FYP\Black14_neu.jpg"	"paradise"	1	"eyes"	2	NA	122	169	1	1	5	2
2	146	"C:\Hannah's FYP\Black10_neu.jpg"	"vacation"	1	"eyes"	2	NA	122	388	1	1	5	2
2	147	"C:\Hannah's FYP\Black11_neu.jpg"	"poison"	1	"eyes"	1	NA	121	422	1	0	5	1
2	148	"C:\Hannah's FYP\White5_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	166	1	1	5	1
2	149	"C:\Hannah's FYP\White8_neu.jpg"	"joy"	2	"forehead"	2	NA	212	257	2	0	5	1
2	150	"C:\Hannah's FYP\Black7_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	134	1	1	5	2
2	151	"C:\Hannah's FYP\White12_neu.jpg"	"disgust"	2	"eyes"	1	NA	221	227	1	0	5	2
2	152	"C:\Hannah's FYP\Black15_neu.jpg"	"garbage"	1	"eyes"	1	NA	121	483	1	0	5	1
2	153	"C:\Hannah's FYP\Black16_neu.jpg"	"despair"	1	"eyes"	1	NA	121	129	1	0	5	1
2	154	"C:\Hannah's FYP\White21_neu.jpg"	"romance"	2	"nose"	2	NA	232	115	1	1	5	1
2	155	"C:\Hannah's FYP\White22_neu.jpg"	"poison"	2	"nose"	1	NA	231	193	2	1	5	2
2	156	"C:\Hannah's FYP\White11_neu.jpg"	"romance"	2	"eyes"	2	NA	222	219	2	0	5	1
2	157	"C:\Hannah's FYP\Black8_neu.jpg"	"love"	1	"forehead"	2	NA	112	666	2	0	5	2
2	158	"C:\Hannah's FYP\Black20_neu.jpg"	"vacation"	1	"nose"	2	NA	132	171	1	1	5	2
2	159	"C:\Hannah's FYP\White17_neu.jpg"	"despair"	2	"nose"	1	NA	231	230	1	0	5	2
2	160	"C:\Hannah's FYP\White4_neu.jpg"	"joy"	2	"forehead"	2	NA	212	95	1	1	5	1
2	161	"C:\Hannah's FYP\White9_neu.jpg"	"cockroach"	2	"eyes"	1	NA	221	62	1	0	5	2
2	162	"C:\Hannah's FYP\Black6_neu.jpg"	"smile"	1	"forehead"	2	NA	112	342	1	1	5	2
2	163	"C:\Hannah's FYP\Black23_neu.jpg"	"despair"	1	"nose"	1	NA	131	263	1	0	5	1
2	164	"C:\Hannah's FYP\Black16_neu.jpg"	"cockroach"	1	"eyes"	1	NA	121	286	1	0	5	1
2	165	"C:\Hannah's FYP\Black3_neu.jpg"	"vomit"	1	"forehead"	1	NA	111	147	1	0	5	1
2	166	"C:\Hannah's FYP\Black2_neu.jpg"	"vacation"	1	"forehead"	2	NA	112	247	2	0	5	2
2	167	"C:\Hannah's FYP\White24_neu.jpg"	"vacation"	2	"nose"	2	NA	232	223	1	1	5	1
2	168	"C:\Hannah's FYP\Black17_neu.jpg"	"vomit"	1	"nose"	1	NA	131	438	1	0	5	1
2	169	"C:\Hannah's FYP\Black21_neu.jpg"	"disgust"	1	"nose"	1	NA	131	498	1	0	5	1
2	170	"C:\Hannah's FYP\Black16_neu.jpg"	"joy"	1	"eyes"	2	NA	122	168	1	1	5	2
2	171	"C:\Hannah's FYP\Black22_neu.jpg"	"joy"	1	"nose"	2	NA	132	193	1	1	5	2
2	172	"C:\Hannah's FYP\White21_neu.jpg"	"despair"	2	"nose"	1	NA	231	231	1	0	5	2
2	173	"C:\Hannah's FYP\White19_neu.jpg"	"paradise"	2	"nose"	2	NA	232	213	1	1	5	1
2	174	"C:\Hannah's FYP\Black20_neu.jpg"	"beauty"	1	"nose"	2	NA	132	130	1	1	5	2
2	175	"C:\Hannah's FYP\White3_neu.jpg"	"poison"	2	"forehead"	1	NA	211	664	2	1	5	2
2	176	"C:\Hannah's FYP\Black11_neu.jpg"	"joy"	1	"eyes"	2	NA	122	1046	1	1	5	2
2	177	"C:\Hannah's FYP\Black24_neu.jpg"	"love"	1	"nose"	2	NA	132	1473	2	0	5	2
2	178	"C:\Hannah's FYP\White4_neu.jpg"	"pest"	2	"forehead"	1	NA	211	308	1	0	5	2
2	179	"C:\Hannah's FYP\White23_neu.jpg"	"sewage"	2	"nose"	1	NA	231	77	1	0	5	2
2	180	"C:\Hannah's FYP\White21_neu.jpg"	"disgust"	2	"nose"	1	NA	231	121	1	0	5	2
2	181	"C:\Hannah's FYP\White9_neu.jpg"	"sewage"	2	"eyes"	1	NA	221	758	2	1	5	2
2	182	"C:\Hannah's FYP\Black13_neu.jpg"	"vomit"	1	"eyes"	1	NA	121	520	1	0	5	1
2	183	"C:\Hannah's FYP\Black15_neu.jpg"	"beauty"	1	"eyes"	2	NA	122	476	1	1	5	2
2	184	"C:\Hannah's FYP\Black3_neu.jpg"	"sewage"	1	"forehead"	1	NA	111	184	1	0	5	1
2	185	"C:\Hannah's FYP\White18_neu.jpg"	"cockroach"	2	"nose"	1	NA	231	192	1	0	5	2
2	186	"C:\Hannah's FYP\White19_neu.jpg"	"smile"	2	"nose"	2	NA	232	1191	2	0	5	1
2	187	"C:\Hannah's FYP\White4_neu.jpg"	"garbage"	2	"forehead"	1	NA	211	494	1	0	5	2
2	188	"C:\Hannah's FYP\White2_neu.jpg"	"sewage"	2	"forehead"	1	NA	211	364	1	0	5	2
2	189	"C:\Hannah's FYP\White13_neu.jpg"	"vomit"	2	"eyes"	1	NA	221	103	1	0	5	2
2	190	"C:\Hannah's FYP\Black8_neu.jpg"	"sewage"	1	"forehead"	1	NA	111	403	1	0	5	1
2	191	"C:\Hannah's FYP\Black20_neu.jpg"	"poison"	1	"nose"	1	NA	131	247	1	0	5	1
2	192	"C:\Hannah's FYP\Black21_neu.jpg"	"cockroach"	1	"nose"	1	NA	131	212	1	0	5	1
2	1	"C:\Hannah's FYP\Black15_neu.jpg"	"despair"	1	"eyes"	1	NA	121	936	1	0	6	1
2	2	"C:\Hannah's FYP\Black21_neu.jpg"	"disgust"	1	"nose"	1	NA	131	455	1	0	6	1
2	3	"C:\Hannah's FYP\White8_neu.jpg"	"beauty"	2	"forehead"	2	NA	212	550	2	0	6	1
2	4	"C:\Hannah's FYP\White15_neu.jpg"	"joy"	2	"eyes"	2	NA	222	553	2	0	6	1
2	5	"C:\Hannah's FYP\White11_neu.jpg"	"disgust"	2	"eyes"	1	NA	221	571	1	0	6	2
2	6	"C:\Hannah's FYP\Black18_neu.jpg"	"pest"	1	"nose"	1	NA	131	581	1	0	6	1
2	7	"C:\Hannah's FYP\Black3_neu.jpg"	"beauty"	1	"forehead"	2	NA	112	637	2	0	6	2
2	8	"C:\Hannah's FYP\White16_neu.jpg"	"beauty"	2	"eyes"	2	NA	222	452	2	0	6	1
2	9	"C:\Hannah's FYP\White12_neu.jpg"	"vacation"	2	"eyes"	2	NA	222	579	2	0	6	1
2	10	"C:\Hannah's FYP\White1_neu.jpg"	"paradise"	2	"forehead"	2	NA	212	573	2	0	6	1
2	11	"C:\Hannah's FYP\Black10_neu.jpg"	"vomit"	1	"eyes"	1	NA	121	519	1	0	6	1
2	12	"C:\Hannah's FYP\White10_neu.jpg"	"paradise"	2	"eyes"	2	NA	222	475	2	0	6	1
2	13	"C:\Hannah's FYP\White9_neu.jpg"	"joy"	2	"eyes"	2	NA	222	489	2	0	6	1
2	14	"C:\Hannah's FYP\White11_neu.jpg"	"poison"	2	"eyes"	1	NA	221	543	1	0	6	2
2	15	"C:\Hannah's FYP\Black24_neu.jpg"	"poison"	1	"nose"	1	NA	131	455	1	0	6	1
2	16	"C:\Hannah's FYP\White2_neu.jpg"	"poison"	2	"forehead"	1	NA	211	638	1	0	6	2
2	17	"C:\Hannah's FYP\Black2_neu.jpg"	"romance"	1	"forehead"	2	NA	112	573	2	0	6	2
2	18	"C:\Hannah's FYP\Black17_neu.jpg"	"disgust"	1	"nose"	1	NA	131	556	1	0	6	1
2	19	"C:\Hannah's FYP\White1_neu.jpg"	"pest"	2	"forehead"	1	NA	211	527	1	0	6	2
2	20	"C:\Hannah's FYP\Black6_neu.jpg"	"sewage"	1	"forehead"	1	NA	111	499	1	0	6	1
2	21	"C:\Hannah's FYP\Black2_neu.jpg"	"garbage"	1	"forehead"	1	NA	111	488	1	0	6	1
2	22	"C:\Hannah's FYP\White5_neu.jpg"	"sewage"	2	"forehead"	1	NA	211	469	1	0	6	2
2	23	"C:\Hannah's FYP\White18_neu.jpg"	"pest"	2	"nose"	1	NA	231	472	1	0	6	2
